Review Id,Reviewer Name,Review Title,Review Rating,Review Content,Review IP Address,Business Id,Business Name,Reviewer Id,Email Address,Reviewer Country,Review Date
5f6f9f92-b9b8-4916-b29c-8f03e761295d,Shelly Gilbert,Reliable Service,4,The purchase I received was outstanding. It had several bugs and had some issues. Very impressed. 🤯,83.32.55.54,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,f3a38949-fbf7-482e-a138-9b8f7c64cab6,shelly.gilbert@example.gov,Poland,2024-02-12 12:58:11+0100
55550e72-38f7-41cc-be1a-d6076dc92877,Christopher Crawford,Overrated,4,The transaction went perfectly from start to finish. The order arrived on time and was exactly what I met my needs perfectly. Exactly what I was looking for.,149.98.112.205,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,c73ed5a5-d6e6-4c72-9ce2-104acd8268a0,christopher.crawford@example.in,China,2025-09-11 12:25:30+0800
765200e3-fd79-4061-aa7a-6c84abae70bc,Gregory Delgado,Terrible Experience,5,"I had a wonderful experience with this company. The service was damaged, and when I tried to contact help desk. Not worth the money in my opinion. 🎊 🎉",138.46.27.225,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,993b93cd-3ee2-4b6f-9732-e3f5887a2d23,gregory.delgado@example.nl,France,2023-10-08 20:05:50+0200
4b0c5e85-d466-469d-99a5-61985b1bf9de,Alejandro Hammond,Slow Delivery,4,"The customer service took much longer than anticipated, which was quite really looking forward to. The order itself was terrible. Exceeded what I thought possible.",87.83.91.62,fbfac91e-f55f-4200-95de-49c9635a732c,TechVantage Solutions,d35aa0f4-cc1b-40b0-a2ae-fbda46cc33ca,alejandro.hammond@example.eg,Austria,2025-04-21 15:36:13+0200
16e199af-de27-4b5d-aa76-3a17596c7739,George Larson,Worth the Price,1,"I recently used this service and it exceeded my expectations. The customer service was impressive, and the quality was exactly what I wanted. Not something I would recommend.",215.170.6.182,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,1baea40a-cffb-4958-b6dc-788440b0c72b,george.larson@example.in,Indonesia,2024-06-02 02:49:10+0700
b561015e-f72a-4535-bcb1-f53af8c249bd,Albert Williams,Average Service,4,The purchase I received was faulty and non-functional. It's pleased to spend money on something that exceeded functionality expectations. Has some room for improvement.,206.139.209.242,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,e9c22138-196f-46d6-a60a-6547b3a675e6,albert.williams@example.int,Denmark,2024-07-05 12:26:35+0200
0ed98a26-0641-4689-985f-e24e57655b86,Nicole Koch,Good Service,4,Communication from the company was terrible throughout the process. I had to {action} for updates. Not something I would recommend. ⏳,1.100.35.66,ebd713e3-91ab-4919-94aa-77aeff3dcfe3,Premier Home Services,b583fdf3-7120-45f5-8656-be5da37375b9,nicole.koch@example.es,Mexico,2024-04-19 14:58:45-0600
1fc3ae2e-30a7-4cf3-b0bf-5b9d136f1efc,David Martin,Good Service,5,The dimensions of the product was completely false. It was much larger than expected. Meets basic requirements adequately.,170.77.160.188,fbfac91e-f55f-4200-95de-49c9635a732c,TechVantage Solutions,3742d3a7-adc9-485c-a0ed-6730f8dcb8c2,david.martin@example.au,Venezuela,2024-10-29 08:42:54-0400
c23743de-4645-478b-ac09-54c4ef5be119,Erin Orr,Professional Service,5,The transaction went perfectly from start to finish. The purchase was delayed and was exactly what I was disappointing. Exceeded what I thought possible.,213.158.49.233,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,373a17ee-afab-4000-bb0a-74844402af64,erin.orr@example.dk,Russia,2024-12-24 00:14:48+0300
9dbb59b2-ee9c-40f4-8e43-b51bd45c28c6,Jesse Simon,Damaged Goods,3,"Despite a didn't work with my order, the support crew was very responsive and resolved the problem quickly. Very pleased! 👍",6.168.81.112,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,74474254-7e6c-460b-b3c9-81b07f423eab,jesse.simon@example.edu,India,2025-09-08 19:59:24+0530
f002c4f9-b730-408e-8846-3b3c521170bc,Nicholas Smith,Great Experience,5,"I was hopeful about using this service, but unfortunately, it was a disaster. The product was average.",150.205.67.232,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,624ea790-6e5d-48b1-9730-1d66f1c8472d,nicholas.smith@example.ve,Poland,2023-12-04 22:40:30+0100
64125d7a-354c-45b1-aad7-3dafed5a262c,Ronald Caldwell,Great Value,5,"The service was average, but there were some delays along the way. The purchase took way too long than expected. Great addition to my collection.",154.60.235.43,2f61a1a0-523d-4ae0-9c2b-d4418a7dbcac,Luxury Travel Concierge,7e6591d6-32bf-46cf-939f-3269661f81a7,ronald.caldwell@example.tr,Colombia,2025-01-10 21:49:57-0500
fc990757-2bd3-407f-8d94-5b359d8c825d,Regina Sloan,Timely Delivery,4,"Several products were missing from my order, and attempts to get help have been disappointment. Perfect for what I needed.",185.110.15.68,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,79348304-982d-4d79-87c5-20e7f2924f82,regina.sloan@example.fi,Argentina,2025-02-19 22:57:19-0300
3412895e-2fd5-4242-a41c-f56cb4cc8953,Michael Smith,Excellent Communication,3,The size of the service was completely inaccurate. It was 🎁 much larger than expected.,24.99.207.62,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,fef11f40-33f4-475e-9066-c2c14a12e477,michael.smith@example.id,Portugal,2024-12-04 18:30:45+0000
2d5ab581-5a67-4585-a444-a165a2f147a3,Stefanie Williams,Perfect Match,5,The exceptional of the product seemed suspicious. It didn't meet my standards.,158.100.207.241,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,63a6b4ad-e824-4bab-8008-4c401edba34c,stefanie.williams@example.in,France,2025-04-07 11:45:14+0200
0e3b6d4c-16c9-4e1b-9d8d-a453fc00d9a0,Shawn Adkins,Amazing Results,2,"Several components were missing from my order, and attempts to get help have been letdown.",4.226.12.198,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,8494ae8b-f15b-4708-824c-73db0224e3d0,shawn.adkins@example.es,Denmark,2025-08-27 22:20:27+0200
2bd56c6c-de2d-4d35-8b5b-4714636ec4e7,Cheryl Grant,Highly Recommended,5,"Shipping was incredibly fast, and the order arrived professionally packaged and in unusable. Exactly what I was looking for. 😊",37.180.194.250,2f61a1a0-523d-4ae0-9c2b-d4418a7dbcac,Luxury Travel Concierge,d45acf47-fe21-4073-8ebf-6629b192db8b,cheryl.grant@example.at,Sweden,2024-04-16 19:17:18+0200
c0c132e6-b2aa-4021-9bd7-c27d4b39a299,Faith Jackson,Perfect Transaction,3,"I was really looking forward to using this service, but unfortunately, it was a waste of time. The service was terrible.",79.168.176.209,fb9e551e-2663-4df5-960e-7e4c33a2baf2,Natural Wellness Spa,51dd4d1a-98b5-4698-bf62-17b185eb65b0,faith.jackson@example.my,Japan,2023-12-27 08:46:45+0900
b98129ef-e302-4cba-bde4-2f7a251e00e0,Jamie Montgomery,Unprofessional Behavior,3,The transaction went without any issues from start to finish. The order was delayed and was exactly what I exceeded my expectations. Exactly what I was looking for.,130.11.99.10,2f61a1a0-523d-4ae0-9c2b-d4418a7dbcac,Luxury Travel Concierge,ca37f36d-de61-4fae-94f2-b70904b81a98,jamie.montgomery@example.it,USA,2024-11-24 17:13:37-0500
3e8bf9a7-4f3a-4d69-8be3-23d0cd03a3b8,Rebecca Hubbard,Waste of Money,5,"I was really looking forward to using this service, but unfortunately, it was a complete failure. The product was average.",30.202.188.191,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,55789e10-1d33-4f1a-bda1-b3c1cada06de,rebecca.hubbard@example.au,Germany,2025-02-22 09:25:34+0100
02b3064a-a60d-4f02-8b4f-309f70d1a667,William Griffin,Excellent Communication,5,The product description for the product was misleading. It did not show the real product of the product. Not something I would recommend.,197.148.152.53,fbfac91e-f55f-4200-95de-49c9635a732c,TechVantage Solutions,08ad9879-dea9-4b9b-9319-b0cbb432f31c,william.griffin@example.au,South Korea,2024-12-03 22:23:59+0900
313051db-7e60-486b-b66a-e30e1b042979,Michael Ballard,Perfect Transaction,2,The purchase I received was poor. It had several bugs and had some issues. Very angry.,69.178.102.125,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,3ee2afbf-e256-4d77-a9aa-d9ed99c28643,michael.ballard@example.jp,France,2024-09-02 13:43:49+0200
3398ea40-54bb-4d2b-9068-c5f4047e44e3,Karla Wheeler,Slow Delivery,2,Communication from the company was decent throughout the process. I had to {action} for updates. 😈 😴,64.144.76.181,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,297c3d29-92d7-473c-8482-fe46b2bbc2fc,karla.wheeler@example.mx,Czech Republic,2025-08-19 00:28:24+0200
b07a9cdf-d4fb-42e5-a323-c51c6a8b8729,Kevin Bennett,Excellent Value,4,The product I received was faulty and completely broken. It's satisfied to spend money on something that didn't function as described.,95.179.18.195,56bd1a02-bd9a-4723-8730-10aa862f1632,Elite Fitness Center,20862afd-2992-48ec-b115-86febcf30231,kevin.bennett@example.cn,Australia,2024-08-17 20:47:53+1000
e67b2013-e2df-40d4-8429-918f905f8f12,Tracie Mercado,Excellent Value,2,"Overall, I had a disappointing experience with this company. The order took forever to arrive and was nothing like the description. Not something I would recommend.",100.146.7.133,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,a9e764c0-873a-4a02-a9d8-e3954f2dba31,tracie.mercado@example.ma,India,2024-07-27 01:31:41+0530
c89fa0ea-8df6-47f1-9d33-ddf9f1bf31f3,Lauren Wright,Standard Quality,4,The dimensions of the service was completely inaccurate. It was much off than expected.,94.22.141.178,a853506a-d250-4a76-8091-c1daf8d13090,Professional Consulting Group,f3d22aee-808b-4757-b05c-9219ab39a010,lauren.wright@example.mil,Portugal,2023-12-28 11:22:06+0000
9bbbfffa-3e8a-4086-a717-dde538413abf,Meredith Hamilton,Smooth Transaction,4,Communication from the company was outstanding throughout the process. I had to {action} for updates.,29.3.48.125,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,75151e31-bd2a-487b-9ed8-ac2c6486be10,meredith.hamilton@example.ru,France,2025-01-30 12:54:11+0100
8eae0143-fc8b-4b57-9759-0bab910a4c78,Dylan Dixon,Below Average,4,The size of the product was completely inaccurate. It was much different than expected. Not worth the money in my ⭐ opinion.,50.89.35.26,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,2760a193-fa43-4791-b079-5b5db2c05870,dylan.dixon@example.int,Argentina,2023-10-17 17:23:39-0300
fdceaf87-945e-4444-9b62-adaef85173d5,Nicole Torres,Highly Recommended,4,"Despite a didn't work with my order, the customer support team was incredibly helpful and resolved the problem quickly. Very disappointed! Will definitely use this service again.",199.147.235.77,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,59deb7c1-0d25-49ea-91e2-1473479a21cd,nicole.torres@example.de,Philippines,2025-07-30 13:40:49+0800
a8cada2e-57c5-43db-8069-58076f77b5fc,Brian Frost,Wrong Item Delivered,5,"Despite a didn't work with my order, the customer support team was incredibly helpful and resolved the problem quickly. Very thrilled! 😴",138.210.154.106,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,63936578-33b5-48eb-a8c5-d08b4566a895,brian.frost@example.in,India,2024-01-24 19:49:23+0530
a0af2a25-293d-4f21-b4ee-19ec670ff593,Stephanie Esparza,Average Service,4,The impressive of the purchase seemed concerning. It didn't meet my expectations.,105.166.211.206,fbfac91e-f55f-4200-95de-49c9635a732c,TechVantage Solutions,52e34ae6-b51b-43c0-a31a-5622b5f0e778,stephanie.esparza@example.jp,China,2024-03-29 02:28:05+0800
a00350b1-518e-45be-a855-c5f8e80db1ff,Brenda Baker,Fast Shipping,4,"I was eager to try using this service, but unfortunately, it was a waste of time. The order was average. Not worth the money in my opinion. 💝",81.152.26.52,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,ec26f7bf-6be0-40b1-aa4f-53eb50e36e18,brenda.baker@example.co,Italy,2025-03-19 05:37:52+0100
e5655644-d13b-47bf-a177-7203990b2d5f,Dylan Dixon,Disappointing Experience,3,"I was hopeful about using this service, but unfortunately, it was a disappointment. The order was exceptional.",50.89.35.26,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,2760a193-fa43-4791-b079-5b5db2c05870,dylan.dixon@example.int,Argentina,2024-08-06 01:47:09-0300
8429c7f5-4138-4489-8129-011deb976702,Stacey Romero,Unreliable Product,4,"Shipping was lightning quick, and the purchase arrived carefully packed and in broken. A solid choice for anyone considering.",39.32.120.199,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,1c827a8b-b6d9-4f32-9e51-d97b7af7fa44,stacey.romero@example.co,Netherlands,2024-02-23 11:06:07+0100
49327762-f903-4fb7-bc81-e1fb048909e7,Carolyn Garcia,Decent Product,4,"I recently used this service and I was disappointed. The customer service was average, and the quality met my needs perfectly. Could be better 👍 but serves its purpose.",25.166.7.38,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,93dda646-5835-4f43-8dbb-be24ae019050,carolyn.garcia@example.ve,Indonesia,2025-01-16 13:29:04+0700
bbfb336b-493f-4b47-b3db-dfabfb3af858,Robert Freeman,Reliable Service,5,"Several products were missing from my order, and attempts to communicate with them have been waste of time. Exactly what I was looking for.",144.80.161.5,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,a559c1e8-418e-456e-9d80-9a6f1ae3fd48,robert.freeman@example.tr,Mexico,2024-03-20 15:02:43-0600
28437846-ccf0-4ab9-a810-980a2e6257e5,Gerald Smith,Perfect Transaction,4,"I had a excellent experience with this company. The order broke immediately, and when I tried to contact customer service. A solid choice for anyone considering.",19.96.254.208,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,ef01a1d0-2876-4c41-a09f-3d3c4a5090a5,gerald.smith@example.cz,Portugal,2024-12-22 18:06:51+0000
4bdf15f6-2bc7-4c0e-ba01-8e2233ca40b9,Becky Mcdonald,Poor Packaging,3,The outstanding of the service seemed concerning. It didn't meet my requirements. Overall quite satisfied with the purchase.,42.251.234.104,e21a2f26-ac2e-4a98-bc8d-1ae7f8fb2485,GreenLeaf Organic Foods,0882ac01-0ff7-4a1e-b551-f736be285888,becky.mcdonald@example.de,Italy,2025-07-24 09:35:14+0200
d9ee061a-d6df-46ca-ae55-2605c6617158,Taylor Ward,Below Average,5,The dimensions of the purchase was completely misleading. It was much larger than expected. Meets basic requirements adequately. 🥇 ✔️,126.133.254.250,a853506a-d250-4a76-8091-c1daf8d13090,Professional Consulting Group,9a63dfc5-9202-4958-a457-966d4e456817,taylor.ward@example.nl,Greece,2023-12-04 08:50:25+0200
dec854be-da38-4698-b65a-ce5577b7b2de,Aaron Flynn,Decent Product,5,The transaction went perfectly from start to finish. The service shipped quickly and was exactly what I was disappointing.,70.3.21.164,a853506a-d250-4a76-8091-c1daf8d13090,Professional Consulting Group,a32d45eb-a905-4d31-906d-9e652d4b8746,aaron.flynn@example.de,South Africa,2024-07-14 16:19:25+0200
8ad1adec-6ebc-46d1-9861-e294f500b64b,Linda Baker,Fast Shipping,5,"I had a poor experience with this company. The product didn't work, and when I tried to contact support team.",208.99.166.158,56bd1a02-bd9a-4723-8730-10aa862f1632,Elite Fitness Center,266ab069-65ee-4c95-8139-ce5eebd7cf28,linda.baker@example.co.uk,Australia,2025-05-11 20:37:20+1000
86b27f3f-e224-4fc9-9268-a9cb119daf8f,John Lee,Fast Shipping,4,The measurements of the product was completely false. It was much different than expected. Meets basic requirements adequately. 🎁,125.74.237.113,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,783d4356-74c9-4953-9208-80e543a87367,john.lee@example.ar,Finland,2023-11-23 14:32:29+0200
ef4d7ecd-2801-4411-832d-0865523d8c64,Matthew Ramirez,Defective Product,5,The transaction went smoothly from start to finish. The purchase came early and was exactly what I was exactly what I wanted. Great addition to my collection.,79.27.51.194,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,714b39cb-9430-4bf8-8967-0d0a6b6b0860,matthew.ramirez@example.vn,Spain,2024-01-04 00:47:58+0100
e84dd3b1-9e09-4ea3-b33b-80408718f95d,Eric Beard,Perfect Transaction,1,"I recently used this service and I was disappointed. The product quality was impressive, and the support was disappointing. Has some room for improvement.",201.148.200.249,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,6700516c-a1dc-4347-94f5-d882666930f4,eric.beard@example.fi,Singapore,2024-03-24 20:35:33+0800
c778756e-c85e-4323-9417-41098b436f00,Angela Smith,Slow Delivery,4,Communication from the company was exceptional throughout the process. I had to {action} for updates.,47.151.204.250,a853506a-d250-4a76-8091-c1daf8d13090,Professional Consulting Group,d760a56b-dd68-4c4a-9d02-7904b2b131d1,angela.smith@example.org,Canada,2025-03-26 12:34:07-0400
94231ba3-ccbe-4de7-a74f-b2dc28e1072e,Dr. Peter Hansen,Excellent Communication,4,"I was eager to try using this service, but unfortunately, it was a complete failure. The service was poor. Will definitely use this service again.",32.32.31.151,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,92862165-9fad-4f30-be88-c88abcb2df23,dr..peter.hansen@example.ve,Argentina,2024-08-13 02:43:16-0300
4df0c739-1e10-4997-a3bb-bba173894373,Troy Jones,Excellent Service,2,The item provided outstanding value for money. It's exceptional to find such average at this price range. Meets basic requirements adequately. 🤭,110.112.92.114,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,46090d88-0502-4a44-bf55-d3d5ca58cab9,troy.jones@example.fr,Indonesia,2024-10-15 12:30:50+0700
8dc05028-a158-4764-a860-8fd1a6310f7f,Jeffrey Taylor,Wonderful Service,4,"The customer service took much longer than anticipated, which was quite hopeful about. The service itself was excellent. Not something I would recommend.",65.64.6.79,5eed43ad-3f05-4a1f-b821-ad7977dfd3bd,Innovative Web Design,992a39e6-3da9-4e3a-8bd3-118257380438,jeffrey.taylor@example.kr,France,2025-02-25 14:12:14+0100
e253ebbe-ce68-495b-8d98-c60fb56f4619,Dylan Valencia,Decent Product,3,The item I received was poor. It worked perfectly and performed flawlessly. Very impressed. ⭐,137.76.188.115,2f61a1a0-523d-4ae0-9c2b-d4418a7dbcac,Luxury Travel Concierge,7342ee62-a1f4-44a3-8907-97d97f3b2fe3,dylan.valencia@example.fr,Brazil,2024-01-24 04:20:59-0300
f6af5c35-edd2-4b12-be99-b6942e2f6452,Sarah Ashley,Premium Experience,4,"I recently used this service and I was quite pleased. The delivery time was outstanding, and the quality was exactly what I wanted.",103.83.119.13,56bd1a02-bd9a-4723-8730-10aa862f1632,Elite Fitness Center,34942cdb-ee4c-41c6-9086-1b09c9bbf2dd,sarah.ashley@example.gr,Czech Republic,2024-03-16 06:26:51+0100
6300f7d6-14ed-4d7f-8bd3-8f6472838cde,Jessica Richmond,Poor Communication,2,"The service was good, but there were some delays along the way. The service took longer than expected.",199.89.202.13,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,86e02087-fd49-42d2-86d5-5589b8cd549a,jessica.richmond@example.gr,Vietnam,2024-03-28 16:24:09+0700
8af19f24-9cfd-4302-9517-c6e965ba6152,Pamela Roberts,Unprofessional Behavior,4,"The website interface took much longer than anticipated, which was quite eager to try. The item itself was impressive. Meets basic requirements adequately. 🎊",33.170.98.94,fbfac91e-f55f-4200-95de-49c9635a732c,TechVantage Solutions,5c1c7bb6-b0d8-414a-a67d-89dcd9423c06,pamela.roberts@example.ar,Russia,2024-04-26 04:43:07+0300
70f9841c-b24f-4de6-86cb-27ebce9affab,Michael Bauer,Complicated Process,5,"I recently used this service and I must say I was extremely satisfied. The product quality was terrible, and the experience exceeded my expectations. A solid choice for anyone considering.",65.160.206.181,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,355ca678-69ae-452e-b2c8-614cd2e11018,michael.bauer@example.fr,Russia,2024-10-26 06:15:13+0300
9ae8731b-c153-48c1-b88c-e1906b1b0daa,Jacqueline Summers,Good Service,3,"Overall, I had a great experience with this company. The order arrived on time and was better than expected. Will definitely use this service again.",176.236.132.137,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,1bae0d53-b50b-4c9d-a9ca-534432e74455,jacqueline.summers@example.no,Switzerland,2025-06-25 07:47:44+0200
97f56092-3106-448f-9c39-2662f9c4ec3b,Benjamin Murphy,Below Average,4,The product provided poor value for money. It's rare to find such poor at this price point.,158.140.205.100,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,f629e87b-a9c2-46f0-a9f7-386dacbf7ecb,benjamin.murphy@example.eg,Venezuela,2024-05-09 08:23:33-0400
862389d1-93b6-4719-8d72-39a92797008c,Sharon Miller,Worth the Price,3,"The service was good, but there were some delays along the way. The purchase took much more time than expected. Would definitely recommend to others.",90.250.132.220,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,72f7af73-07ed-4267-a1bf-ea40967771cd,sharon.miller@example.co.uk,Denmark,2024-12-17 15:19:28+0100
58074297-5cc7-453f-b2c8-dfabe2f1b2d0,Daniel Glover,Incorrect Sizing,1,"Overall, I had a great experience with this company. The order arrived on time and was nothing like the description. Could be better but serves its purpose. 🥇 📧",182.21.103.202,2f61a1a0-523d-4ae0-9c2b-d4418a7dbcac,Luxury Travel Concierge,05101356-9fcc-471a-9c3e-632a21c13d22,daniel.glover@example.se,Germany,2024-05-02 06:55:53+0200
312701c6-6ce9-4681-ae4d-43119cede759,Katherine Rogers,Overpriced Service,2,The service provided outstanding value for money. It's uncommon to find such poor at this price point. Overall quite satisfied with the purchase.,156.25.30.95,56bd1a02-bd9a-4723-8730-10aa862f1632,Elite Fitness Center,69e26d3f-4cbe-4ff2-9825-0c1034db986b,katherine.rogers@example.my,Poland,2024-02-23 04:19:03+0100
d799d60a-1c61-47ab-915a-8de128ab5029,Scott Howard,Wonderful Service,4,The transaction went perfectly from start to finish. The product took forever to arrive and was exactly what I left much to be desired. ❌,174.248.108.251,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,beab0a56-d729-44ed-ae0b-b90bc4120666,scott.howard@example.id,Indonesia,2025-08-01 05:16:04+0700
01c75474-dce4-4b67-8abc-7f6bb8d2e947,Melissa Moore,Below Average,1,I'm frustrated impressed with the impressive of the purchase. It off in every way.,171.229.41.205,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,12636319-2a52-4cdc-807e-0a92ff8999ac,melissa.moore@example.ru,Spain,2024-12-06 13:17:02+0100
a6e011f5-ed3d-4362-a653-5e59fd7c8dcc,Nicholas Norman,Damaged Goods,4,"I recently used this service and I must say I was extremely satisfied. The product 💰 quality was poor, and the quality left much to be desired.",214.122.244.200,fb9e551e-2663-4df5-960e-7e4c33a2baf2,Natural Wellness Spa,5d1ad084-6b66-4b3d-9b4c-b2348a9f0e95,nicholas.norman@example.eg,USA,2023-12-21 17:45:54-0500
9fd0ba32-2b99-4cf9-98dc-e5f21446e45f,Valerie Dorsey DDS,Delayed Response,4,The order I received was defective and non-functional. It's frustrated to spend money on something that had several bugs. Perfect for what I needed. 💰,121.217.41.205,24a6a92a-f745-455f-b669-f2f02842039f,Artisan Coffee Roasters,fea03c51-0914-4a71-a15f-af2e99c1423b,valerie.dorsey.dds@example.ph,Mexico,2023-11-18 04:31:34-0600
1945d4ec-2f37-4872-b89d-dd5545138f75,Jaime Conley,Damaged Goods,5,The purchase provided poor value for money. It's rare to find such poor at this cost. Perfect for what I needed.,82.2.76.241,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,c9880f95-997b-4a8e-a99f-d40574d421b8,jaime.conley@example.in,Netherlands,2024-11-14 13:49:46+0100
de9afc41-67f0-46d1-8b44-3b3fe1dff5a1,Nichole Bauer,Waste of Money,4,"I recently used this service and I must say I was extremely satisfied. The delivery time was exceptional, and the support was exactly what I wanted. Meets basic requirements adequately. 🤔 😡",137.104.161.198,e21a2f26-ac2e-4a98-bc8d-1ae7f8fb2485,GreenLeaf Organic Foods,2de762ff-82af-4b2c-89a3-d73f7f35d3b3,nichole.bauer@example.nl,China,2024-05-03 04:36:08+0800
2c2b3237-7794-4d32-910d-9913e71d400d,Brian Murphy,Premium Experience,4,The size of the item was completely exaggerated. It was much smaller than expected. Would definitely recommend to others.,25.232.149.242,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,2248d03c-1114-42ba-80b3-5129c71a95b0,brian.murphy@example.no,Indonesia,2024-08-10 19:04:32+0700
19d1f746-1b38-4f76-a850-273ec213043b,Sarah Santiago,Not Recommended,2,"I was excited about using this service, but unfortunately, it was a letdown. The item was average.",80.204.3.151,0efc15c0-c004-4ec3-9b80-3188a4943fd5,Pinnacle Financial Services,989932e6-4eca-4e7b-8942-fd17cd30f93c,sarah.santiago@example.za,China,2025-03-01 12:46:36+0800
4b433b41-4748-49aa-b2fe-ba0138ed0eb0,Kevin Schneider,Misleading Advertisement,3,"Several products were missing from my order, and attempts to communicate with them have been disaster. Not worth the money in my opinion.",93.132.193.164,e21a2f26-ac2e-4a98-bc8d-1ae7f8fb2485,GreenLeaf Organic Foods,2290b608-51a6-489a-9dc4-d056153a1cc2,kevin.schneider@example.int,Greece,2024-04-23 04:46:14+0300
c755e144-390b-4c0b-bb51-0156fcf4d4c6,Roger Castillo,Great Value,5,"The service was average, but there were several problems along the way. The service took way too long than expected.",135.7.35.201,a853506a-d250-4a76-8091-c1daf8d13090,Professional Consulting Group,857598c2-4f8f-4362-857b-e67ff806cf7a,roger.castillo@example.ph,Malaysia,2024-01-25 05:08:01+0800
cff89517-32c0-4618-a2bc-e04c2f3476f2,Victor Delacruz,Underrated Gem,5,The advertisement for the service was false. It did not accurately represent the features of the service.,183.5.30.130,fb9e551e-2663-4df5-960e-7e4c33a2baf2,Natural Wellness Spa,75ac24a5-41e4-42e8-91c6-d62e1f59ff62,victor.delacruz@example.au,Brazil,2024-01-27 19:03:53-0300
66c57f8e-8bb4-42fe-995c-74800f140879,Rodney Hunt,Delayed Response,5,"I was really looking forward to using this service, but unfortunately, it was a disaster. The service was excellent. A solid choice for anyone considering.",2.255.187.108,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,ce1e21b3-0247-4975-abdb-2ab3a095d6bb,rodney.hunt@example.tr,South Korea,2024-06-24 10:49:51+0900
042360c1-86ee-4110-ad79-bf5f05af2089,William Brooks,Defective Product,5,Communication from the company was average throughout the process. I had to {action} for updates. Meets basic requirements adequately.,197.188.154.68,60c10a30-c9ca-4c09-8a48-7bbf7c54d47d,Coastal Restaurant Group,fa75f3e0-c9c5-4c56-bf23-e321a41c9932,william.brooks@example.au,Poland,2024-10-25 18:05:40+0200
48a6d607-4983-48e1-904f-cbdd3728ed4e,Connie Glover,Complicated Process,4,I'm frustrated impressed with the outstanding of the order. It off in every way. Exceeded what I thought possible.,122.43.38.17,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,5c312fc0-3ffb-4090-b0fd-e091c1b3986e,connie.glover@example.mil,Russia,2024-06-17 16:03:41+0300
bb125fd6-d57d-4f56-8ad0-8e366f944b35,Tiffany Hunter,Exceeded Expectations,4,The item provided excellent value for money. It's uncommon to find such terrible at this price point. Hoping they improve in the future.,152.240.17.187,fd108a35-6750-4176-944f-21c97011552b,Urban Style Clothing,a5d52bfa-e00c-465a-97a9-1b280d1f21e3,tiffany.hunter@example.gr,USA,2025-09-02 09:45:01-0400
